RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0.058617116,37,0,0.361031948,20000.0,11,0,3,0,2.0
0.006260325,30,0,1.0,,2,0,0,0,0.0
0.133916006,61,1,0.39673913,3311.0,7,0,1,0,3.0
0.003980948,76,0,0.001147842,4355.0,11,0,0,0,1.0
0.169245343,64,0,1401.0,,4,0,1,0,0.0
0.896886604,31,0,0.416164322,4478.0,7,0,1,0,2.0
0.026386744,75,0,30.0,,8,0,0,0,0.0
0.014198263,56,1,0.273041648,6650.0,7,0,1,0,2.0
0.018756875,62,0,0.019490255,2000.0,3,0,0,0,0.0
0.231635244,40,0,0.003089969,100000.0,3,0,0,0,0.0
0.015746035,66,0,1135.0,,10,0,3,0,0.0
0.137482815,28,0,0.019196161,5000.0,5,0,0,0,0.0
0.861661516,52,0,0.600125156,3195.0,9,0,0,0,0.0
0.839324911,47,0,2.208619613,1600.0,12,0,2,0,1.0
0.186873125,56,0,5393.0,,6,0,1,0,3.0
0.440177991,79,0,0.61517492,2200.0,5,0,1,0,0.0
0.135859095,29,1,0.171181556,3469.0,6,0,0,0,0.0
0.024830436,57,0,0.13528481,7583.0,8,0,1,0,2.0
0.048189482,33,0,0.218150934,4120.0,7,0,1,0,3.0
0.309042926,45,1,0.467306539,3333.0,11,0,0,0,0.0
0.298795541,47,1,0.50539928,7500.0,10,0,2,0,1.0
0.025886219,52,0,0.14484509,11425.0,9,0,1,0,2.0
0.010269993,49,1,0.202379762,10000.0,7,0,1,0,3.0
0.174041844,30,0,0.441711658,5000.0,6,0,1,0,0.0
0.047130774,37,0,0.628457181,3000.0,11,0,1,0,2.0
0.9999999,24,1,503.0,,1,0,0,0,0.0
0.020898955,66,0,0.177789364,3835.0,14,0,0,0,0.0
0.30647849,47,0,0.258314856,10823.0,5,0,1,0,0.0
0.932465743,52,0,0.423420944,21800.0,13,0,2,0,1.0
0.013192345,39,1,1901.0,0.0,5,0,3,0,0.0
0.099176058,46,0,0.559461646,13596.0,13,0,2,0,3.0
0.504511828,27,0,0.126070991,2450.0,9,0,0,1,0.0
0.473627741,42,1,0.564869419,4747.0,17,0,1,0,0.0
0.0,52,0,0.00139972,5000.0,1,0,0,0,0.0
0.193144332,50,0,1.378850958,1200.0,8,0,2,0,2.0
0.24374344,38,1,0.608195902,2000.0,9,0,0,0,0.0
0.004966501,74,0,0.139024868,5106.0,10,0,0,0,0.0
0.336146168,48,1,0.359528094,5000.0,14,0,1,0,1.0
0.002239821,64,0,2675.0,,5,0,1,0,0.0
0.547307022,42,0,0.276564345,6775.0,13,0,0,0,0.0
0.423206952,76,0,1780.0,,11,0,0,0,0.0
0.004696881,64,0,0.085249923,3260.0,3,0,0,0,2.0
0.028975982,63,0,835.0,,9,0,1,0,0.0
0.00187329,64,0,0.062456734,13000.0,13,0,1,0,0.0
0.118234455,49,0,0.187821804,8933.0,10,0,0,0,3.0
0.97780148,36,0,0.747600349,4583.0,7,0,2,0,0.0
0.512453985,55,0,0.276951138,10416.0,10,0,1,0,0.0
0.0,27,0,0.164261931,900.0,4,0,0,0,0.0
0.030995036,55,0,0.235573252,18333.0,18,0,2,0,1.0
0.174915833,34,0,0.243837442,1500.0,6,0,0,0,0.0
0.360773204,37,0,0.162972838,6000.0,6,0,0,0,3.0
0.160165494,45,0,0.325958242,3208.0,7,0,1,0,2.0
0.32651303,52,0,0.222868569,5500.0,8,0,0,0,1.0
0.196229791,40,0,1737.0,,17,0,2,0,0.0
0.004453261,51,0,3.0,,1,0,0,0,0.0
0.001028249,61,0,0.000374953,8000.0,8,0,0,0,0.0
0.9999999,55,5,0.348649224,4700.0,8,1,1,0,1.0
0.227352028,43,0,0.044547773,13333.0,5,0,0,0,1.0
0.134032995,38,0,2693.0,,17,0,2,0,0.0
0.387907473,55,0,0.132366727,16000.0,4,0,2,0,0.0
0.0,68,0,0.518024841,3300.0,5,0,1,0,1.0
0.997363876,36,0,0.777160631,4500.0,8,0,2,0,3.0
0.028190974,57,0,0.260386581,4500.0,12,0,0,0,1.0
0.018460118,65,0,813.0,,4,0,1,0,
0.167704207,37,0,0.469598263,1841.0,8,0,1,0,1.0
0.630885614,36,1,0.340865913,10000.0,10,0,1,0,2.0
0.014321629,67,0,247.0,,6,0,1,0,
0.2485623,66,1,0.372620469,15916.0,21,0,2,0,1.0
0.4646541,48,0,1694.0,,11,0,1,0,0.0
0.0,46,0,0.489404238,2500.0,3,2,0,0,0.0
0.959097186,38,0,0.421526158,3000.0,6,0,0,0,1.0
0.003666422,41,0,0.119542273,9000.0,3,0,1,0,0.0
0.083132753,28,0,0.163748379,3083.0,3,0,0,0,0.0
0.001945124,61,0,0.538243626,6000.0,19,0,2,0,1.0
0.115144036,48,0,0.457506071,7000.0,9,0,2,0,0.0
0.072309964,93,0,0.342552483,3000.0,8,0,2,0,0.0
0.008063286,64,0,0.768246351,5000.0,13,0,3,0,1.0
0.0,41,0,521.0,,9,0,1,1,0.0
0.072639979,38,0,0.293981927,5200.0,8,0,1,0,0.0
0.470582764,68,0,0.274082962,5833.0,8,0,1,0,1.0
0.0,33,0,0.602879879,7916.0,7,0,2,0,2.0
0.038524247,46,0,0.027526015,2978.0,8,0,0,0,1.0
0.92908222,62,0,0.432220725,20042.0,13,0,2,0,0.0
0.869828311,51,0,0.220603054,12900.0,7,0,1,0,1.0
0.319325449,60,0,0.378224355,3333.0,9,0,1,0,0.0
0.33242692,35,0,1973.0,,6,0,1,0,
0.0,65,0,329664.0,,9,0,3,0,0.0
0.0,89,0,344.0,,6,0,0,0,0.0
0.009031109,59,0,0.333193571,14309.0,13,0,3,0,0.0
0.667636201,57,0,0.286465375,19970.0,18,0,1,0,3.0
0.028628571,75,0,0.136318242,6007.0,10,0,1,0,0.0
0.215798466,61,0,0.893155695,3827.0,15,0,2,0,0.0
0.612017205,34,0,0.91952012,4000.0,7,0,2,0,0.0
0.526505404,61,0,0.117892068,5521.0,9,0,0,0,1.0
0.0,44,0,0.427228786,3723.0,4,0,1,0,0.0
0.501652994,63,0,0.39952002,7916.0,14,0,1,0,0.0
0.037182051,47,0,0.098180364,5000.0,5,0,0,0,3.0
0.540264367,50,0,0.235266439,8500.0,11,0,3,0,2.0
0.838624803,66,2,0.582813583,1442.0,6,1,1,0,0.0
0.363956441,50,0,0.955363091,1500.0,11,0,1,0,2.0
0.44036424,59,0,0.269351109,7350.0,8,0,1,0,0.0
0.016332789,48,2,1.71685543,1500.0,6,1,2,0,2.0
0.098305172,58,0,0.195328978,19438.0,7,0,3,0,1.0
0.080501318,58,0,0.287745787,5695.0,11,0,1,0,2.0
0.017293807,40,0,0.279836008,20000.0,16,0,2,0,3.0
0.837968582,70,0,0.928434912,4708.0,10,0,2,0,0.0
0.265535285,61,0,0.245717227,13600.0,16,0,2,0,1.0
0.899889541,56,2,0.558320373,4500.0,8,0,2,0,0.0
0.12296498,48,0,0.475652377,8583.0,14,0,2,0,0.0
0.009235196,70,0,0.124915749,4450.0,17,0,2,0,0.0
0.100364175,27,0,0.520594611,3228.0,8,0,2,0,0.0
0.023730837,93,0,0.510134366,4390.0,8,0,0,0,0.0
0.358786869,48,0,0.639524917,8166.0,12,0,2,0,3.0
0.35671014,45,0,2871.0,,4,0,1,0,0.0
0.9999999,60,1,4404.0,,4,0,2,0,0.0
0.111722854,54,0,0.519863194,3800.0,11,0,1,0,0.0
0.9999999,42,0,0.0,5000.0,0,0,0,0,1.0
0.992503748,57,3,0.32231734,5022.0,7,3,1,2,0.0
0.059146599,90,0,0.003141959,3500.0,4,0,0,0,0.0
0.008420426,84,0,0.005759539,4166.0,11,0,0,0,1.0
0.9999999,31,0,0.0,3200.0,0,0,0,0,2.0
0.031586377,51,0,0.268108428,6750.0,5,0,1,0,2.0
0.06826028,50,0,3603.0,,9,0,2,0,0.0
0.025449287,48,1,0.216904413,7500.0,3,0,1,0,1.0
0.141793918,47,0,1.477261369,2000.0,13,0,2,0,0.0
0.010523558,76,0,7.0,,4,0,0,0,
0.9999999,64,0,0.414457372,5242.0,6,0,1,0,1.0
0.0289971,72,0,8.0,,1,0,0,0,0.0
0.018217144,46,0,9.052980132,150.0,7,0,1,0,0.0
0.09179286,65,0,2093.0,,18,0,2,0,0.0
0.0,59,0,0.139107612,8000.0,12,0,1,0,0.0
0.58369663,66,0,0.633099579,3564.0,8,0,3,0,2.0
0.262306259,52,0,0.15994426,12916.0,5,0,1,0,2.0
0.411193828,36,0,2119.0,,18,0,0,0,0.0
0.454229063,65,1,1434.0,,9,1,0,0,1.0
0.000193542,34,1,0.0,3000.0,3,0,0,0,2.0
0.0,68,0,0.013499036,4666.0,3,0,0,0,0.0
0.392200181,43,0,0.151169766,3333.0,3,0,0,0,3.0
0.0619969,71,0,0.006259516,5910.0,2,0,0,0,0.0
0.370519225,51,0,0.171738709,15476.0,16,0,0,0,6.0
0.004638461,45,0,3371.0,,5,0,1,0,0.0
0.015170973,75,0,0.010831528,6000.0,8,0,0,0,0.0
0.843462933,53,0,0.421236741,8861.0,17,0,2,0,0.0
0.087844594,42,0,0.111695829,7600.0,2,0,1,0,0.0
0.487085486,37,0,0.368463154,10000.0,6,0,2,0,2.0
0.12971548,52,0,0.410469848,5405.0,6,0,2,0,1.0
0.212857304,27,0,0.960013788,2900.0,9,0,1,0,3.0
0.097825624,86,0,0.013597281,5000.0,2,0,0,0,0.0
0.900625466,58,0,8358.0,,14,0,4,0,1.0
0.009738877,36,0,0.281660313,7082.0,8,0,2,0,0.0
0.14693972,63,0,4649.0,,11,0,2,0,0.0
0.892162561,40,0,1.452775775,4160.0,16,0,2,0,3.0
0.059794546,64,0,0.081778364,16666.0,13,0,2,0,0.0
0.011118371,75,0,2.584980237,505.0,12,0,1,0,0.0
0.069113298,55,0,974.0,,15,0,1,0,0.0
0.00257334,71,0,0.000421408,2372.0,2,0,0,0,1.0
0.005925527,60,0,0.110963012,3000.0,5,0,1,0,0.0
0.546881009,56,0,0.459378134,2990.0,4,0,1,0,0.0
0.046085204,37,0,0.474134183,6900.0,10,0,1,0,1.0
0.600898706,32,5,0.366061504,2698.0,10,0,0,0,0.0
0.111571597,35,0,0.603897686,4104.0,16,0,1,0,2.0
0.269479785,47,0,0.535608934,9491.0,14,0,1,0,1.0
0.9999999,34,0,0.313132545,8200.0,4,0,2,0,0.0
0.315487221,59,0,0.204498978,4400.0,5,0,0,0,0.0
0.211098613,40,1,0.230413732,4543.0,5,0,0,0,0.0
0.017577217,65,0,0.130183963,15600.0,19,0,2,0,1.0
0.666328271,59,0,7018.0,,13,0,1,0,1.0
0.0,44,0,0.394143063,6248.0,16,0,2,0,2.0
0.00282216,67,0,1449.0,,7,0,1,0,
0.840930349,33,2,0.75304939,5000.0,20,0,2,0,0.0
0.9999999,29,0,0.237904838,2500.0,4,0,0,1,2.0
1.172524627,38,0,2030.0,,6,0,0,0,0.0
0.631773792,61,0,0.588386434,3891.0,17,0,2,0,0.0
0.914702843,42,0,0.983005665,3000.0,10,0,1,0,0.0
0.003725696,72,0,10.0,,11,0,0,0,
0.074564181,77,0,0.528567185,10098.0,12,0,3,0,0.0
0.075522039,52,0,0.506332454,3789.0,13,0,1,0,0.0
0.086892623,63,0,1535.0,0.0,11,0,1,0,0.0
0.321767823,35,0,0.718414834,5500.0,6,0,2,0,1.0
0.9999999,71,0,0.059427849,6326.0,2,0,0,0,1.0
0.181191547,61,0,1381.0,,4,0,1,0,0.0
0.105749356,59,0,0.251958117,12128.0,10,0,2,0,0.0
0.178041098,48,0,0.094047062,12833.0,9,0,1,0,2.0
0.226754649,38,0,0.261435929,3300.0,4,0,0,0,0.0
0.163836164,53,1,0.092762895,2500.0,5,0,0,0,0.0
0.018162199,65,0,1900.0,,8,0,1,0,
0.161412731,59,0,0.35648064,5500.0,9,0,1,0,1.0
0.019332045,33,0,0.482705611,1300.0,4,0,0,0,0.0
0.111007836,44,0,0.318238731,9583.0,10,0,1,0,2.0
0.9999999,55,0,0.16382668,4107.0,3,0,0,0,0.0
0.0,49,0,64.0,,12,0,0,0,
0.018865022,47,0,1472.0,,8,0,1,0,0.0
0.010383629,77,0,0.001722865,8125.0,5,0,0,0,0.0
1.009532698,44,2,1916.0,,4,0,1,0,3.0
0.024079174,71,0,0.005351247,8782.0,9,0,0,0,0.0
0.0,52,0,0.27220327,8500.0,13,0,1,0,0.0
0.523356915,62,0,0.221117587,8750.0,10,0,1,0,0.0
1.996087297,34,0,0.413266524,8381.0,8,0,1,0,1.0
0.29609945,47,0,0.143599433,6350.0,4,0,0,0,4.0
0.0,70,0,0.0,,4,0,0,0,0.0
0.618484416,58,0,0.436692506,8900.0,8,0,1,0,0.0
0.002866571,62,0,0.24210827,7000.0,6,0,2,0,1.0
0.013483109,33,0,1.219156169,5000.0,8,0,1,0,0.0
0.046950068,43,0,0.377339144,3900.0,4,0,1,0,1.0
0.0534766,53,0,0.51107473,10383.0,19,0,5,0,3.0
0.043535431,58,0,2181.0,,10,0,1,0,0.0
0.9999999,50,1,0.119752237,4358.0,2,2,1,0,1.0
0.219404224,53,0,0.373047282,4800.0,15,0,1,0,0.0
0.56876642,45,1,0.35765163,4632.0,12,0,1,0,1.0
0.050942578,58,0,0.323645971,4541.0,13,0,1,0,3.0
0.879677639,43,0,0.191707772,7500.0,3,0,0,0,2.0
0.003833014,73,0,0.34612557,6800.0,7,0,1,0,1.0
0.712521779,50,2,0.649579189,5227.0,12,0,1,0,3.0
0.00957691,84,2,0.008396641,2500.0,12,0,0,0,0.0
0.151796175,49,0,2388.0,,12,0,2,0,0.0
0.033567419,84,0,0.019124522,2352.0,3,0,0,0,0.0
0.016980972,46,0,0.530966572,3858.0,12,0,1,0,1.0
0.685529647,56,0,0.804170122,8440.0,15,0,3,0,0.0
0.0,61,0,0.101961586,4893.0,7,0,0,0,0.0
0.05398385,65,0,0.37755102,1567.0,5,0,1,0,0.0
0.986602679,33,1,0.563518917,3250.0,5,1,1,0,0.0
0.46809976,53,0,2806.0,0.0,10,0,1,0,0.0
0.77912388,65,0,0.285855589,4043.0,6,0,0,0,0.0
0.00109989,62,0,0.0,2500.0,2,0,0,0,0.0
0.027146493,54,0,0.118100291,15833.0,14,0,2,0,1.0
0.485960374,49,0,0.658482391,9000.0,8,0,2,0,0.0
0.636590428,29,1,0.391769356,4300.0,8,0,0,0,0.0
0.046821384,55,0,0.007612771,8800.0,5,0,0,0,0.0
0.266156444,50,0,2896.0,,10,0,3,0,0.0
0.018789182,60,1,0.38480967,5542.0,11,0,2,0,1.0
0.9999999,44,0,307.5,1.0,5,0,0,1,3.0
0.053721517,54,0,0.511819994,3510.0,23,0,2,0,3.0
0.125262025,33,0,0.724219676,2530.0,7,0,1,0,2.0
0.304490668,52,0,0.808340474,3500.0,10,0,2,0,0.0
0.652463382,32,2,0.34965035,1000.0,9,3,0,1,2.0
0.17228973,63,0,0.139119336,7834.0,7,0,0,0,1.0
1.010303791,49,0,0.756635643,2900.0,14,0,1,0,0.0
0.26247005,72,0,398.0,,7,0,0,0,0.0
0.024573945,35,0,0.24475105,5000.0,11,0,0,0,1.0
0.076595994,47,0,0.097481254,5200.0,6,0,1,0,0.0
0.417002,36,0,0.136295929,12083.0,5,0,0,0,3.0
0.629725005,41,0,0.598084132,2400.0,8,0,0,0,0.0
0.157218675,59,0,61.0,,2,0,0,0,0.0
0.844952894,36,2,0.220696938,6628.0,4,0,1,1,0.0
0.010998021,77,0,0.348826715,2215.0,9,0,1,0,0.0
0.871353419,64,0,0.406345067,2300.0,5,0,0,0,1.0
0.183894068,59,1,1798.0,,2,2,1,0,0.0
0.545782134,46,0,0.348605931,5630.0,9,0,1,0,1.0
0.010170783,70,0,0.339480116,4500.0,19,0,1,0,0.0
0.219706428,60,0,0.339509441,17000.0,10,0,2,0,0.0
0.122964665,69,0,0.021176471,2549.0,6,0,0,0,0.0
0.204936145,58,0,1717.0,,11,0,1,0,0.0
0.036638425,66,0,0.167672703,1490.0,5,0,1,0,0.0
0.9999999,28,0,0.043591566,4220.0,1,0,0,0,0.0
0.196090822,58,1,0.184372256,3416.0,10,0,0,0,1.0
0.135620158,41,0,0.281595467,18000.0,8,0,2,1,1.0
0.487652158,32,0,0.475803226,7500.0,11,0,1,0,0.0
0.258812863,66,0,0.093139774,7783.0,8,0,1,0,0.0
0.839575737,38,0,0.476504699,5000.0,9,0,1,0,1.0
0.689301124,63,0,0.554254712,3501.0,7,0,1,0,0.0
0.030358885,79,0,0.686551265,3754.0,17,0,2,0,1.0
0.084094061,29,0,0.496013593,7650.0,7,0,1,0,0.0
0.361877656,59,1,0.538623069,6666.0,25,0,2,0,1.0
0.284485776,50,0,0.346033729,1600.0,7,0,0,0,0.0
0.274999373,48,0,0.152113389,3950.0,6,0,0,0,1.0
0.000280692,59,0,457.0,,4,0,1,0,0.0
0.033184702,64,0,405.0,,15,0,0,0,
0.895420916,42,0,0.235586772,3416.0,2,0,1,0,0.0
0.025648718,45,0,3584.0,,8,0,1,0,0.0
0.324304672,38,1,5835.0,,8,0,4,0,0.0
0.023624016,43,0,0.005372332,6700.0,6,0,0,0,0.0
0.192524777,39,0,0.387093788,10800.0,11,0,2,0,2.0
0.02804707,37,0,0.060379971,13000.0,9,0,0,0,2.0
0.955770208,47,1,0.359375,3583.0,7,0,0,0,0.0
0.114552129,64,0,0.225978648,3933.0,3,0,1,0,0.0
0.630778974,40,0,0.386062366,7920.0,4,0,1,0,2.0
0.037147679,65,0,0.490503166,3000.0,13,0,1,0,0.0
0.53041546,31,0,0.77486911,4583.0,12,0,1,0,2.0
0.955505562,58,0,0.070321656,7678.0,2,0,0,0,6.0
0.004505221,39,0,0.435848607,4200.0,6,0,2,0,2.0
0.76169003,44,2,0.388644542,2500.0,4,0,0,0,1.0
0.008961651,72,0,0.012567325,2784.0,5,0,0,0,0.0
0.000139528,47,0,0.167317398,10500.0,3,0,1,0,0.0
0.038664825,61,0,1834.0,,9,0,2,0,0.0
0.9999999,57,0,0.331577742,13100.0,9,0,2,0,1.0
0.210900516,41,1,0.461502961,13000.0,11,0,2,0,2.0
0.969433748,64,0,0.220149658,9220.0,5,0,0,0,0.0
0.543226165,44,3,0.429557044,10000.0,5,1,1,0,3.0
0.506044596,78,0,0.879242587,2798.0,9,0,2,0,0.0
0.209228321,66,1,0.128912302,3226.0,12,0,0,0,0.0
0.485564304,33,0,0.572291957,2150.0,6,0,1,0,0.0
0.085997676,77,0,0.248442486,6580.0,5,0,1,0,1.0
0.02144658,67,0,0.815610003,3958.0,14,0,2,0,0.0
0.068171264,45,0,3376.0,,18,0,1,0,0.0
0.774086379,35,0,131.0,,2,0,0,0,0.0
0.008159674,53,0,0.560650493,3750.0,3,0,1,0,1.0
0.760689458,54,2,0.389101816,6000.0,8,1,1,1,2.0
0.805838624,70,0,0.892752119,5780.0,10,0,2,0,1.0
0.955223881,64,0,0.047825362,6000.0,4,0,0,0,0.0
0.393485947,47,1,554.0,,15,0,0,0,0.0
0.00249975,81,0,0.0,2500.0,7,0,0,0,0.0
0.007347285,52,1,0.280898876,5517.0,6,0,1,0,0.0
0.00459908,37,0,0.324954016,1630.0,2,0,1,0,0.0
0.201988118,49,0,0.456852792,6500.0,5,0,1,0,1.0
0.018342821,48,0,0.492929581,7000.0,11,0,2,0,3.0
0.503587987,63,0,1.308922769,4000.0,16,0,1,0,0.0
0.16405971,55,0,0.268932767,4000.0,4,0,1,0,3.0
0.49372014,29,0,0.968880455,2634.0,12,0,1,1,1.0
0.149332047,42,0,0.223664503,2002.0,7,0,0,0,0.0
0.199741231,59,0,0.22756697,19000.0,28,0,1,0,3.0
0.995098441,65,0,0.210914329,11800.0,9,0,0,0,0.0
0.040283239,54,0,0.135553584,12400.0,11,0,1,0,0.0
0.092196335,44,0,0.757829731,6800.0,12,0,1,0,2.0
0.0,52,0,0.558723885,7083.0,4,0,1,0,2.0
0.018740047,49,0,0.359970002,12000.0,6,0,1,0,2.0
0.710728927,33,2,0.358390555,8300.0,10,0,1,1,2.0
0.572129806,35,0,0.078431373,2396.0,1,0,0,0,0.0
0.825207635,47,0,0.467774967,8300.0,8,0,1,0,3.0
0.449634253,53,1,5213.0,,11,0,2,0,2.0
0.9999999,28,0,0.066345136,8500.0,5,0,0,0,0.0
0.009174224,67,0,0.399840064,2500.0,26,0,1,0,0.0
0.365592655,28,0,0.413793103,2000.0,8,0,1,0,0.0
0.848605578,40,0,0.003331483,1800.0,1,0,0,0,2.0
0.267622063,59,0,3793.0,,3,0,2,0,0.0
0.9999999,27,1,0.099047241,5037.0,1,1,0,0,2.0
0.214313532,48,3,0.453636591,4000.0,20,0,1,0,0.0
0.010199592,51,0,1286.0,,2,0,1,0,
0.017983179,65,0,0.145979146,7000.0,10,0,0,0,1.0
0.052786344,48,0,0.247731303,9586.0,19,0,3,0,0.0
0.238260411,50,0,0.3953162,11400.0,15,0,2,0,3.0
0.037309601,78,0,45.0,,3,0,0,0,0.0
0.336188794,71,0,0.199392713,8891.0,4,0,1,0,1.0
0.9999999,34,1,469.0,,1,0,0,0,0.0
0.504845408,45,0,2465.0,,8,0,1,0,0.0
0.000857563,48,0,0.074995557,16880.0,16,0,2,0,0.0
0.687312687,30,0,0.494235204,1300.0,9,0,0,0,0.0
0.0,55,0,0.334166458,4000.0,2,0,1,0,0.0
0.093381703,41,0,1.00329967,10000.0,12,0,4,0,2.0
0.922676976,59,1,0.540715209,2320.0,2,0,1,0,5.0
0.293926518,81,0,0.01308615,2750.0,4,0,0,0,0.0
0.162288036,60,0,0.028561577,17400.0,9,0,0,0,0.0
0.122047134,58,0,1.861569215,2000.0,14,0,1,0,0.0
0.0,29,0,0.0,0.0,1,0,0,0,0.0
0.697030297,63,1,0.30845168,5773.0,7,0,1,0,0.0
0.395224191,63,0,0.48046875,3583.0,4,0,0,0,0.0
0.139459004,82,0,0.111962679,3000.0,4,0,0,0,1.0
0.179726562,45,0,0.698812747,4800.0,11,0,1,0,0.0
1.376623377,29,1,0.417024936,1162.0,4,1,0,1,0.0
0.9999999,40,0,0.009696459,2371.0,1,0,0,1,0.0
0.316129203,52,1,2674.0,0.0,9,0,2,0,0.0
0.238909284,80,0,0.351248164,6809.0,18,0,1,0,1.0
0.009329558,41,0,0.004604944,4125.0,6,0,0,0,4.0
0.017954979,58,0,0.218504199,7500.0,13,0,2,0,1.0
0.707563816,33,0,0.102543593,6250.0,5,0,0,1,0.0
0.249388031,40,0,0.430191571,6524.0,13,0,2,0,0.0
0.01820662,54,0,0.119704571,7175.0,6,0,1,0,0.0
0.978455525,69,0,0.211961462,5500.0,3,0,0,0,0.0
0.24010132,41,0,0.187479187,3002.0,3,0,0,0,0.0
0.102479882,68,0,0.80450863,5677.0,11,0,2,0,0.0
0.026652821,52,0,730.0,,3,0,1,0,0.0
0.003933071,57,0,0.337649971,5250.0,10,0,1,0,0.0
0.445716972,58,1,0.328476537,9333.0,11,0,1,0,0.0
0.474602322,49,0,0.357127169,9105.0,15,0,2,0,1.0
0.03343541,48,0,0.005923732,2700.0,2,0,0,0,0.0
0.168451999,59,0,0.631525337,3926.0,26,0,2,0,0.0
0.027467659,50,0,2391.0,,13,0,1,0,3.0
0.072014385,31,0,0.351385128,4800.0,12,0,2,0,0.0
0.309587534,54,1,0.722819295,4000.0,14,0,3,1,0.0
0.0,72,0,0.221038615,750.0,16,0,1,0,0.0
0.090613886,45,0,0.254485202,8750.0,7,0,3,0,4.0
0.9999999,24,0,61.0,,0,0,0,0,0.0
0.067498737,49,0,0.405432428,6000.0,13,0,2,0,0.0
0.376699428,65,0,0.363936456,4846.0,7,0,1,0,0.0
0.0,34,0,2.588555858,1100.0,6,0,1,0,1.0
0.057139592,26,0,550.0,,3,0,0,0,
0.828776908,54,0,0.845716783,4575.0,12,0,3,0,0.0
0.9999999,51,0,1157.0,,1,0,1,0,0.0
0.0,77,0,8.0,,3,0,0,0,0.0
0.065258947,53,0,0.172982774,5514.0,13,0,1,0,0.0
0.032231663,52,0,1.647270546,5000.0,9,0,2,0,3.0
0.593086886,37,1,0.650569886,6667.0,10,0,2,0,3.0
0.188430487,47,0,0.429893438,7131.0,5,0,1,0,2.0
0.678632137,48,0,203.0,,5,0,0,0,0.0
0.177886245,55,0,0.300695944,12500.0,13,0,2,0,3.0
0.087947533,36,0,5.184259838,1600.0,10,0,4,0,0.0
1.731343284,32,2,0.107732981,3025.0,2,2,0,0,2.0
0.403112403,37,0,0.292225415,12527.0,6,0,3,0,1.0
0.059575812,68,3,0.07357473,7787.0,8,0,1,0,0.0
0.062925831,59,1,0.284108788,4448.0,10,0,1,0,1.0
0.003377045,78,0,404.0,,4,0,0,0,0.0
0.0,54,0,2045.0,,5,0,1,0,3.0
0.028288275,77,0,0.136430462,3400.0,12,0,0,0,0.0
0.694551344,64,0,0.623930161,11683.0,17,0,1,0,0.0
0.266839141,46,0,1510.0,,4,0,1,0,0.0
0.0,42,0,11.92105263,151.0,12,0,2,0,3.0
0.356039964,27,0,0.012345679,1700.0,2,0,0,0,1.0
0.161079985,54,0,0.617012974,10250.0,10,0,2,0,1.0
0.004055664,66,0,0.330445356,6578.0,9,1,3,0,0.0
0.064749945,66,0,0.14706417,5500.0,8,0,2,0,0.0
0.194560181,56,0,0.31884058,8900.0,4,0,2,0,0.0
0.008845668,62,0,1390.0,,7,0,2,0,0.0
0.118646667,47,0,0.312476299,2636.0,6,0,1,0,0.0
0.023879093,45,0,0.001294858,5405.0,5,0,0,0,0.0
0.317664234,47,0,0.004155305,7700.0,4,0,0,0,0.0
0.285445622,66,0,319.0,,3,0,0,0,0.0
0.0,55,0,0.296536277,12500.0,13,0,2,0,0.0
0.127640638,42,0,1973.0,,3,0,1,0,0.0
0.817532617,60,1,0.612238716,3300.0,6,0,0,0,0.0
0.216195676,55,0,0.282082535,5742.0,9,0,2,0,2.0
0.251676405,33,0,0.402903274,6750.0,11,0,2,0,4.0
0.821796322,32,0,0.648385131,6563.0,10,0,1,0,3.0
0.251532971,45,0,4310.0,,10,0,4,0,0.0
0.009784962,48,0,0.331305725,12000.0,11,0,4,0,2.0
0.059055607,70,0,0.113839286,2687.0,6,0,1,0,0.0
0.9999999,27,0,0.260763359,3274.0,3,0,0,1,2.0
0.20806914,56,0,0.172187468,9750.0,14,0,2,0,0.0
0.763734687,54,0,0.628857094,5800.0,9,1,1,0,2.0
0.339350273,26,0,1.285815102,2833.0,9,0,2,0,0.0
0.108758422,52,1,0.357510035,14200.0,17,0,2,1,2.0
0.575098226,64,0,0.647794026,8000.0,11,0,2,0,0.0
0.00723157,43,0,0.012790698,1719.0,13,0,0,0,0.0
0.324715615,58,2,0.104809516,5800.0,10,0,1,1,2.0
0.060418911,57,0,0.251215145,11726.0,16,0,2,0,1.0
0.038439269,65,0,0.503398641,2500.0,6,0,2,0,0.0
0.014222047,84,0,0.332242583,4583.0,8,0,1,0,0.0
0.021444356,62,0,0.083098095,5667.0,21,0,1,0,0.0
0.956295638,45,0,3248.0,,16,0,1,0,0.0
0.0,77,0,0.0,2879.0,4,0,0,0,0.0
0.496756145,46,0,0.93314633,2138.0,8,0,0,0,0.0
0.296200447,56,0,1172.0,,5,0,1,0,0.0
0.083393747,67,0,0.389109746,8300.0,6,0,2,0,0.0
0.554772261,54,0,0.61990463,6500.0,6,0,1,0,0.0
0.99781838,40,0,0.511753731,5359.0,6,0,2,0,0.0
0.0,41,0,1.247876062,2000.0,22,0,1,0,2.0
0.122369065,71,0,52.0,,2,0,0,0,0.0
0.819030162,25,0,0.0976388,4700.0,9,0,0,0,1.0
